Stars,Title,PUBCHEM_CONFORMER_RMSD,docking score,glide emodel,glide gscore
,ZINC94771738,,-2.805,-35.033,-3.372
,ZINC35910869,,-2.805,-42.41,-2.805
,ZINC77494787,,-2.803,-33.326,-2.803
,ZINC77494787,,-2.803,-33.326,-2.803
,ZINC92966420,,-2.802,-42.805,-3.931
,ZINC72068552,,-2.802,-38.696,-2.802
,ZINC67873842,,-2.8,-35.306,-2.801
,ZINC67873842,,-2.8,-35.306,-2.801
,ZINC68940419,,-2.8,-34.796,-2.875
,ZINC93912570,,-2.799,-44.303,-4.131
,ZINC45811088,,-2.799,-38.209,-2.799
,ZINC76364946,,-2.797,-29.605,-2.797
,ZINC04258061,,-2.797,-34.554,-2.797
,ZINC69491875,,-2.796,-32.18,-2.796
,ZINC86860292,,-2.796,-41.302,-2.796
,ZINC13590262,,-2.796,-38.853,-2.796
,ZINC78936854,,-2.796,-37.718,-2.796
,ZINC04266026,,-2.796,-30.187,-2.796
,ZINC04266026,,-2.796,-30.187,-2.796
,ZINC92128181,,-2.795,-27.318,-3.19
,ZINC77392593,,-2.795,-34.592,-2.928
,ZINC02244292,,-2.795,-35.92,-2.795
,ZINC34956135,,-2.794,-44.775,-2.794
,ZINC59459231,,-2.794,-43.471,-3.232
,ZINC59459231,,-2.794,-43.471,-3.232
,ZINC59431984,,-2.793,-40.232,-2.793
,ZINC93695851,,-2.793,-26.602,-2.794
,ZINC80380535,,-2.792,-35.136,-2.792
,ZINC14008511,,-2.792,-39.222,-2.793
,ZINC14008511,,-2.792,-39.222,-2.793
,ZINC02889341,,-2.792,-41.825,-2.792
,ZINC21080242,,-2.791,-54.783,-4.367
,ZINC00825093,,-2.791,-35.954,-2.792
,ZINC94194276,,-2.791,-34.3,-2.808
,ZINC06445812,,-2.79,-39.217,-2.791
,ZINC90511921,,-2.79,-43.915,-3.18
,ZINC90511921,,-2.79,-43.915,-3.18
,ZINC90589373,,-2.789,-39.062,-2.79
,ZINC93579679,,-2.789,-42.733,-4.631
,ZINC35682655,,-2.788,-36.336,-2.789
,ZINC16756868,,-2.788,-31.24,-2.788
,ZINC08753951,,-2.788,-47.401,-4.035
,ZINC09768260,,-2.788,-42.937,-2.788
,ZINC48673655,,-2.788,-28.917,-2.788
,ZINC00858093,,-2.787,-43.978,-2.787
,ZINC14025031,,-2.787,-43.142,-2.857
,ZINC14025031,,-2.787,-43.142,-2.857
,ZINC14025031,,-2.787,-43.142,-2.857
,ZINC84513110,,-2.786,-38.38,-2.786
,ZINC04569321,,-2.786,-37.872,-2.786
,ZINC04569321,,-2.786,-37.872,-2.786
,ZINC22160198,,-2.785,-28.557,-2.795
,ZINC22160198,,-2.785,-28.557,-2.795
,ZINC93467160,,-2.785,-35.286,-2.785
,ZINC33711788,,-2.784,-36.456,-2.784
,ZINC04118118,,-2.784,-30.627,-2.789
,ZINC08674004,,-2.784,-40.667,-2.784
,ZINC08674004,,-2.784,-40.667,-2.784
,ZINC13523860,,-2.783,-41.997,-3.193
,ZINC13523860,,-2.783,-41.997,-3.193
,ZINC72917722,,-2.783,-35.671,-2.785
,ZINC72917722,,-2.783,-35.671,-2.785
,ZINC38488746,,-2.782,-34.078,-3.053
,ZINC01445393,,-2.782,-38.099,-2.782
,ZINC01445393,,-2.782,-38.099,-2.782
,ZINC40360544,,-2.782,-43.126,-2.782
,ZINC84481280,,-2.782,-32.842,-2.867
,ZINC01821260,,-2.78,-42.481,-2.78
,ZINC91753997,,-2.779,-31.689,-4.081
,ZINC61130498,,-2.779,-40.019,-2.779
,ZINC19389374,,-2.778,-33.647,-2.778
,ZINC86076746,,-2.776,-41.714,-2.803
,ZINC86076746,,-2.776,-41.714,-2.803
,ZINC09767277,,-2.776,-42.634,-2.776
,ZINC32796311,,-2.776,-35.595,-2.776
,ZINC54129429,,-2.775,-37.578,-2.775
,ZINC38845054,,-2.775,-36.939,-2.775
,ZINC38845054,,-2.775,-36.939,-2.775
,ZINC38492733,,-2.775,-38.538,-2.775
,ZINC14015853,,-2.774,-37.006,-2.774
,ZINC14015853,,-2.774,-37.006,-2.774
,ZINC14015853,,-2.774,-37.006,-2.774
,ZINC91342362,,-2.774,-34.37,-2.774
,ZINC94348498,,-2.774,-26.963,-2.774
,ZINC93834500,,-2.773,-32.404,-3.454
,ZINC04520450,,-2.773,-35.69,-2.773
,ZINC13080500,,-2.773,-39.713,-2.773
,ZINC09078459,,-2.77,-43.088,-2.77
,ZINC03259796,,-2.77,-46.658,-3.832
,ZINC90525923,,-2.769,-42.932,-3.322
,ZINC93579559,,-2.769,-42.101,-4.611
,ZINC77491135,,-2.769,-35.188,-2.769
,ZINC36594951,,-2.768,-32.17,-2.768
,ZINC13590269,,-2.768,-43.34,-2.768
,ZINC66794774,,-2.768,-35.916,-2.769
,ZINC66794774,,-2.768,-35.916,-2.769
,ZINC63633494,,-2.768,-39.525,-2.769
,ZINC15881989,,-2.767,-37.952,-2.767
,ZINC83310338,,-2.767,-43.194,-2.767
,ZINC83310338,,-2.767,-43.194,-2.767
,ZINC02340306,,-2.767,-39.317,-3.449
,ZINC55593078,,-2.764,-34.552,-2.764
,ZINC04229982,,-2.763,-36.885,-2.763
,ZINC02333736,,-2.762,-34.268,-2.762
,ZINC78904373,,-2.761,-37.231,-3.764
,ZINC91590401,,-2.761,-43.198,-4.439
,ZINC90564451,,-2.76,-33.982,-3.399
,ZINC49372321,,-2.758,-33.995,-3.126
,ZINC21077482,,-2.758,-54.291,-4.334
,ZINC59417532,,-2.757,-42.541,-4.232
,ZINC59417532,,-2.757,-42.541,-4.232
,ZINC66794213,,-2.757,-34.086,-2.758
,ZINC66794213,,-2.757,-34.086,-2.758
,ZINC21076887,,-2.757,-52.721,-4.333
,ZINC15722640,,-2.757,-39.96,-2.757
,ZINC09806404,,-2.755,-34.23,-2.755
,ZINC09806404,,-2.755,-34.23,-2.755
,ZINC68961499,,-2.754,-41.117,-2.754
,ZINC90519095,,-2.754,-36.099,-2.923
,ZINC16577431,,-2.754,-39.325,-3.083
,ZINC04086063,,-2.753,-47.554,-4.649
,ZINC04086063,,-2.753,-47.554,-4.649
,ZINC28940642,,-2.752,-39.08,-3.156
,ZINC68568488,,-2.752,-35.498,-2.752
,ZINC09768258,,-2.75,-45.237,-2.75
,ZINC83331670,,-2.749,-41.259,-2.751
,ZINC83331670,,-2.749,-41.259,-2.751
,ZINC83331670,,-2.749,-41.259,-2.751
,ZINC01140160,,-2.749,-40.51,-3.739
,ZINC66869400,,-2.749,-41.347,-2.749
,ZINC16577540,,-2.747,-41.004,-2.748
,ZINC16577540,,-2.747,-41.004,-2.748
,ZINC66794773,,-2.746,-35.841,-2.747
,ZINC66794773,,-2.746,-35.841,-2.747
,ZINC94356286,,-2.746,-31.094,-2.837
,ZINC40658177,,-2.745,-50.08,-3.603
,ZINC09216316,,-2.744,-43.113,-2.744
,ZINC09216316,,-2.744,-43.113,-2.744
,ZINC32624691,,-2.744,-33.088,-2.744
,ZINC92885041,,-2.743,-30.708,-2.801
,ZINC74171977,,-2.741,-45.206,-4.295
,ZINC72022632,,-2.739,-33.616,-2.739
,ZINC13121353,,-2.739,-33.692,-2.739
,ZINC93579695,,-2.738,-42.563,-4.58
,ZINC93579695,,-2.738,-42.563,-4.58
,ZINC94195154,,-2.738,-33.947,-2.738
,ZINC02052829,,-2.738,-35.201,-2.738
,ZINC02052829,,-2.738,-35.201,-2.738
,ZINC02052829,,-2.738,-35.201,-2.738
,ZINC02052829,,-2.738,-35.201,-2.738
,ZINC80673166,,-2.738,-31.857,-2.738
,ZINC02348372,,-2.737,-39.978,-3.419
,ZINC02348372,,-2.737,-39.978,-3.419
,ZINC37064769,,-2.737,-29.21,-2.737
,ZINC01142168,,-2.734,-41.828,-3.585
,ZINC01142168,,-2.734,-41.828,-3.585
,ZINC83311604,,-2.734,-47.398,-2.734
,ZINC83311604,,-2.734,-47.398,-2.734
,ZINC83311604,,-2.734,-47.398,-2.734
,ZINC83311604,,-2.734,-47.398,-2.734
,ZINC66134759,,-2.733,-34.822,-2.733
,ZINC66134759,,-2.733,-34.822,-2.733
,ZINC66869170,,-2.732,-34.419,-2.732
,ZINC36056596,,-2.731,-15.636,-2.732
,ZINC02342162,,-2.729,-43.998,-3.233
,ZINC48287132,,-2.729,-38.99,-2.729
,ZINC12502269,,-2.729,-42.725,-2.729
,ZINC12502269,,-2.729,-42.725,-2.729
,ZINC72069023,,-2.728,-34.279,-2.737
,ZINC10970555,,-2.728,-31.641,-2.732
,ZINC78148590,,-2.726,-33.278,-2.726
,ZINC03669439,,-2.725,-44.082,-3.135
,ZINC03669439,,-2.725,-44.082,-3.135
,ZINC19789775,,-2.724,-43.806,-2.916
,ZINC59825108,,-2.722,-44.287,-2.722
,ZINC59825108,,-2.722,-44.287,-2.722
,ZINC59825108,,-2.722,-44.287,-2.722
,ZINC59825108,,-2.722,-44.287,-2.722
,ZINC09078239,,-2.722,-43.776,-2.722
,ZINC04569431,,-2.721,-37.63,-2.721
,ZINC04569431,,-2.721,-37.63,-2.721
,ZINC05027953,,-2.721,-34.806,-2.727
,ZINC60043973,,-2.721,-43.633,-2.721
,ZINC33691688,,-2.72,-36.916,-2.72
,ZINC33691688,,-2.72,-36.916,-2.72
,ZINC75629726,,-2.719,-38.209,-2.719
,ZINC75629726,,-2.719,-38.209,-2.719
,ZINC90551812,,-2.718,-34.603,-3.44
,ZINC09712651,,-2.717,-39.018,-2.936
,ZINC02909188,,-2.717,-39.706,-2.717
,ZINC76881531,,-2.717,-35.238,-2.717
,ZINC55388059,,-2.716,-37.068,-2.716
,ZINC19878793,,-2.715,-46.226,-3.694
,ZINC19878793,,-2.715,-46.226,-3.694
,ZINC01421847,,-2.714,-35.839,-2.714
,ZINC01421847,,-2.714,-35.839,-2.714
,ZINC45946105,,-2.713,-35.93,-2.75
,ZINC93818690,,-2.713,-37.798,-2.871
,ZINC30843512,,-2.712,-41.55,-2.712
,ZINC30843512,,-2.712,-41.55,-2.712
,ZINC30843512,,-2.712,-41.55,-2.712
,ZINC30843512,,-2.712,-41.55,-2.712
,ZINC89580551,,-2.712,-34.607,-3.362
,ZINC86076738,,-2.71,-40.46,-2.71
,ZINC86076738,,-2.71,-40.46,-2.71
,ZINC09077647,,-2.71,-41.663,-2.71
,ZINC40613937,,-2.709,-37.643,-2.709
,ZINC06295244,,-2.709,-37.802,-3.12
,ZINC39916727,,-2.709,-47.527,-3.068
,ZINC39916727,,-2.709,-47.527,-3.068
,ZINC22110293,,-2.708,-36.969,-2.708
,ZINC72312377,,-2.708,-35.81,-2.709
,ZINC03079734,,-2.707,-36.873,-2.707
,ZINC91666878,,-2.707,-39.412,-3.858
,ZINC76202338,,-2.706,-44.16,-4.133
,ZINC00459126,,-2.705,-31.103,-2.913
,ZINC05045605,,-2.705,-32.889,-2.715
,ZINC05045605,,-2.705,-32.889,-2.715
,ZINC05045605,,-2.705,-32.889,-2.715
,ZINC19789776,,-2.704,-46.632,-3.561
,ZINC12502271,,-2.704,-51.05,-4.002
,ZINC12502271,,-2.704,-51.05,-4.002
,ZINC12502271,,-2.704,-51.05,-4.002
,ZINC12502271,,-2.704,-51.05,-4.002
,ZINC22759915,,-2.702,-36.851,-3.406
,ZINC22759915,,-2.702,-36.851,-3.406
,ZINC22759915,,-2.702,-36.851,-3.406
,ZINC22759915,,-2.702,-36.851,-3.406
,ZINC45972107,,-2.701,-38.046,-2.702
,ZINC45972107,,-2.701,-38.046,-2.702
,ZINC94854446,,-2.701,-34.594,-3.153
,ZINC20424644,,-2.699,-28.127,-3.105
,ZINC20424644,,-2.699,-28.127,-3.105
,ZINC07745184,,-2.698,-34.717,-2.698
,ZINC25014597,,-2.698,-40.094,-2.71
,ZINC78661123,,-2.696,-45.841,-2.697
,ZINC46009373,,-2.693,-43.347,-2.824
,ZINC78829404,,-2.692,-35.558,-2.692
,ZINC09471120,,-2.692,-40.198,-2.706
,ZINC09471120,,-2.692,-40.198,-2.706
,ZINC06275266,,-2.691,-37.667,-2.691
,ZINC72240914,,-2.691,-30.086,-2.691
,ZINC91589825,,-2.691,-44.863,-4.369
,ZINC16097202,,-2.691,-42.309,-2.691
,ZINC08974394,,-2.691,-42.309,-2.691
,ZINC39205285,,-2.69,-60.479,-5.251
,ZINC39205285,,-2.69,-60.479,-5.251
,ZINC09077296,,-2.687,-43.968,-2.687
,ZINC28940493,,-2.687,-43.114,-4.468
,ZINC37224530,,-2.686,-34.471,-2.687
,ZINC09078389,,-2.685,-39.883,-2.685
,ZINC94348639,,-2.684,-28.144,-2.685
,ZINC59465538,,-2.684,-32.142,-2.684
,ZINC94634274,,-2.684,-29.486,-2.685
,ZINC38492492,,-2.683,-37.647,-2.683
,ZINC14025580,,-2.678,-39.137,-2.749
,ZINC14025580,,-2.678,-39.137,-2.749
,ZINC36231201,,-2.678,-37.974,-2.678
,ZINC03340849,,-2.676,-41.715,-2.676
,ZINC71978834,,-2.676,-35.229,-2.707
,ZINC94348609,,-2.674,-24.379,-2.674
,ZINC13303485,,-2.674,-36.597,-2.674
,ZINC67838125,,-2.674,-33.048,-2.753
,ZINC66869318,,-2.673,-34.591,-2.673
,ZINC33570914,,-2.672,-42.784,-2.672
,ZINC33570914,,-2.672,-42.784,-2.672
,ZINC33570914,,-2.672,-42.784,-2.672
,ZINC33570914,,-2.672,-42.784,-2.672
,ZINC77938962,,-2.672,-32.731,-2.672
,ZINC12063286,,-2.672,-41.377,-2.672
,ZINC68940390,,-2.671,-32.128,-2.746
,ZINC19633553,,-2.67,-47.023,-3.51
,ZINC92017472,,-2.67,-39.375,-2.67
,ZINC02244296,,-2.669,-43.228,-2.669
,ZINC02244296,,-2.669,-43.228,-2.669
,ZINC02244296,,-2.669,-43.228,-2.669
,ZINC37246222,,-2.668,-38.973,-2.668
,ZINC94348669,,-2.665,-22.959,-2.665
,ZINC94194202,,-2.665,-33.009,-2.682
,ZINC09319171,,-2.664,-38.485,-2.664
,ZINC10034869,,-2.664,-47.988,-2.664
,ZINC10034869,,-2.664,-47.988,-2.664
,ZINC10034869,,-2.664,-47.988,-2.664
,ZINC10034869,,-2.664,-47.988,-2.664
,ZINC10034869,,-2.664,-47.988,-2.664
,ZINC20946058,,-2.663,-38.468,-2.927
,ZINC09328834,,-2.663,-32.518,-2.663
,ZINC09328834,,-2.663,-32.518,-2.663
,ZINC08836332,,-2.661,-42.719,-3.343
,ZINC92698718,,-2.661,-46.732,-4.292
,ZINC12502275,,-2.659,-42.946,-2.659
,ZINC12502275,,-2.659,-42.946,-2.659
,ZINC94348719,,-2.659,-27.4,-3.039
,ZINC94348719,,-2.659,-27.4,-3.039
,ZINC68940392,,-2.659,-31.665,-2.734
,ZINC92224614,,-2.659,-38.656,-3.045
,ZINC01156445,,-2.657,-42.958,-2.657
,ZINC66134763,,-2.656,-29.08,-2.659
,ZINC92698701,,-2.655,-48.415,-4.285
,ZINC89421152,,-2.654,-43.876,-4.984
,ZINC89421152,,-2.654,-43.876,-4.984
,ZINC93805580,,-2.654,-42.914,-4.179
,ZINC90519095,,-2.653,-37.616,-3.48
,ZINC54497085,,-2.652,-38.257,-2.653
,ZINC34695136,,-2.651,-33.801,-2.662
,ZINC23568640,,-2.651,-29.607,-3.347
,ZINC23568640,,-2.651,-29.607,-3.347
,ZINC23568640,,-2.651,-29.607,-3.347
,ZINC33337969,,-2.649,-44.482,-2.649
,ZINC94099737,,-2.649,-55.513,-4.48
,ZINC49363311,,-2.646,-37.477,-2.646
,ZINC89621041,,-2.645,-35.308,-2.645
,ZINC78829805,,-2.644,-34.262,-2.644
,ZINC28940498,,-2.644,-46.136,-4.424
,ZINC19702439,,-2.642,-33.26,-2.93
,ZINC90549184,,-2.641,-34.738,-2.656
,ZINC83310315,,-2.64,-41.242,-2.64
,ZINC13988177,,-2.639,-21.722,-2.832
,ZINC12502033,,-2.639,-54.596,-4.92
,ZINC12502033,,-2.639,-54.596,-4.92
,ZINC93579680,,-2.637,-28.956,-2.664
,ZINC12502036,,-2.637,-37.628,-2.655
,ZINC92966420,,-2.637,-39.804,-3.766
,ZINC19790990,,-2.636,-45.671,-3.969
,ZINC85333616,,-2.635,-33.043,-2.635
,ZINC67726424,,-2.633,-32.22,-2.633
,ZINC12502036,,-2.631,-48.639,-4.716
,ZINC28731246,,-2.629,-38.747,-4.02
,ZINC28731246,,-2.629,-38.747,-4.02
,ZINC14657740,,-2.628,-39.701,-2.752
,ZINC89142324,,-2.628,-32.474,-3.115
,ZINC78145990,,-2.628,-35.388,-2.628
,ZINC63126202,,-2.628,-34.362,-2.628
,ZINC90552206,,-2.627,-44.619,-3.178
,ZINC36185215,,-2.625,-38.352,-2.687
,ZINC15722635,,-2.625,-39.784,-2.625
,ZINC15722635,,-2.625,-39.784,-2.625
,ZINC08619183,,-2.624,-48.39,-3.894
,ZINC93746046,,-2.624,-29.49,-2.691
,ZINC38488746,,-2.623,-33.543,-3.218
,ZINC92056684,,-2.623,-33.221,-3.228
,ZINC64374517,,-2.621,-32.141,-2.626
,ZINC00517534,,-2.62,-27.315,-2.91
,ZINC02933029,,-2.62,-35.022,-2.62
,ZINC02933029,,-2.62,-35.022,-2.62
,ZINC59366826,,-2.619,-33.459,-2.619
,ZINC76266315,,-2.619,-43.019,-4.05
,ZINC67802471,,-2.618,-25.133,-2.618
,ZINC86076767,,-2.617,-41.203,-2.644
,ZINC86076767,,-2.617,-41.203,-2.644
,ZINC03447293,,-2.616,-36.638,-2.616
,ZINC63254458,,-2.615,-47.135,-2.615
,ZINC63254458,,-2.615,-47.135,-2.615
,ZINC17961252,,-2.614,-28.751,-2.614
,ZINC17961252,,-2.614,-28.751,-2.614
,ZINC75179089,,-2.614,-52.536,-4.386
,ZINC94194172,,-2.614,-33.023,-2.631
,ZINC00858095,,-2.614,-44.834,-2.614
,ZINC63761049,,-2.613,-47.9,-2.629
,ZINC89509800,,-2.612,-48.318,-3.957
,ZINC28940491,,-2.611,-43.25,-4.392
,ZINC73969123,,-2.609,-25.455,-2.609
,ZINC09712651,,-2.609,-45.923,-3.308
,ZINC74609493,,-2.609,-33.512,-2.609
,ZINC09767264,,-2.609,-44.464,-2.609
,ZINC06658398,,-2.609,-29.489,-2.609
,ZINC04838164,,-2.609,-41.919,-2.609
,ZINC04838164,,-2.609,-41.919,-2.609
,ZINC04838164,,-2.609,-41.919,-2.609
,ZINC04838164,,-2.609,-41.919,-2.609
,ZINC38492951,,-2.609,-40.073,-2.609
,ZINC38492951,,-2.609,-40.073,-2.609
,ZINC16477190,,-2.608,-33.913,-2.609
,ZINC16477190,,-2.608,-33.913,-2.609
,ZINC09877532,,-2.606,-33.626,-2.606
,ZINC32144265,,-2.604,-41.779,-3.504
,ZINC23568640,,-2.603,-27.193,-2.822
,ZINC23568640,,-2.603,-27.193,-2.822
,ZINC23568640,,-2.603,-27.193,-2.822
,ZINC30970632,,-2.602,-36.114,-2.602
,ZINC39164259,,-2.602,-42.89,-2.602
,ZINC20285029,,-2.601,-27.67,-2.601
,ZINC16070444,,-2.6,-36.64,-2.602
,ZINC16070444,,-2.6,-36.64,-2.602
,ZINC09271886,,-2.599,-38.904,-3.385
,ZINC09271886,,-2.599,-38.904,-3.385
,ZINC36594952,,-2.597,-29.462,-2.597
,ZINC67838123,,-2.596,-33.764,-2.675
,ZINC16430208,,-2.596,-37.761,-2.596
,ZINC15391521,,-2.595,-33.042,-2.98
,ZINC93579560,,-2.592,-43.607,-4.434
,ZINC93579560,,-2.592,-43.607,-4.434
,ZINC06250818,,-2.592,-46.352,-2.592
,ZINC16227835,,-2.591,-39.117,-2.6
,ZINC88546971,,-2.591,-33.02,-2.604
,ZINC13424609,,-2.59,-42.132,-2.59
,ZINC40498533,,-2.589,-32.313,-3.938
,ZINC32654959,,-2.589,-33.211,-2.589
,ZINC23042820,,-2.589,-34.457,-2.589
,ZINC23042820,,-2.589,-34.457,-2.589
,ZINC04550399,,-2.588,-38.216,-2.588
,ZINC08742079,,-2.588,-36.214,-2.588
,ZINC08742079,,-2.588,-36.214,-2.588
,ZINC08742079,,-2.588,-36.214,-2.588
,ZINC06315881,,-2.587,-56.783,-4.523
,ZINC06315881,,-2.587,-56.783,-4.523
,ZINC63520985,,-2.587,-54.144,-4.203
,ZINC19898922,,-2.586,-41.821,-2.586
,ZINC19898922,,-2.586,-41.821,-2.586
,ZINC19898922,,-2.586,-41.821,-2.586
,ZINC19898922,,-2.586,-41.821,-2.586
,ZINC09460789,,-2.585,-36.801,-2.613
,ZINC02812253,,-2.585,-24.183,-2.587
,ZINC09423988,,-2.584,-39.617,-2.598
,ZINC05142685,,-2.583,-40.499,-2.583
,ZINC21083685,,-2.583,-60.304,-5.172
,ZINC11182924,,-2.582,-43.146,-2.582
,ZINC02724056,,-2.58,-47.538,-2.58
,ZINC13747814,,-2.578,-31.33,-2.579
,ZINC24770289,,-2.577,-35.304,-2.577
,ZINC93727807,,-2.577,-25.693,-2.577
,ZINC76897616,,-2.577,-48.623,-4.505
,ZINC00330872,,-2.575,-35.277,-3.529
,ZINC94355626,,-2.571,-47.375,-4.432
,ZINC03628555,,-2.571,-36.358,-2.571
,ZINC94585370,,-2.57,-25.634,-2.573
,ZINC64028638,,-2.57,-40.09,-2.581
,ZINC89580694,,-2.568,-36.408,-3.19
,ZINC14013039,,-2.566,-41.535,-2.689
,ZINC09714393,,-2.564,-62.17,-5.138
,ZINC44756426,,-2.564,-46.277,-3.853
,ZINC09880720,,-2.561,-36.192,-2.561
,ZINC04842246,,-2.561,-34.122,-2.561
,ZINC71999249,,-2.56,-49.466,-4.452
,ZINC21075699,,-2.558,-57.473,-4.845
,ZINC40541016,,-2.557,-38.761,-3.99
,ZINC24601145,,-2.556,-39.174,-2.84
,ZINC24601145,,-2.556,-39.174,-2.84
,ZINC09185254,,-2.556,-46.422,-3.436
,ZINC15443363,,-2.554,-29.699,-3.131
,ZINC54104407,,-2.552,-43.679,-4.08
,ZINC54104407,,-2.552,-43.679,-4.08
,ZINC54104407,,-2.552,-43.679,-4.08
,ZINC59211913,,-2.552,-44.861,-2.552
,ZINC59211913,,-2.552,-44.861,-2.552
,ZINC12727376,,-2.551,-43.655,-2.551
,ZINC63345144,,-2.551,-34.75,-2.742
,ZINC19790990,,-2.55,-42.378,-4.706
,ZINC19799321,,-2.548,-29.514,-2.548
,ZINC09443588,,-2.547,-40.439,-2.754
,ZINC09443588,,-2.547,-40.439,-2.754
,ZINC93223983,,-2.547,-42.986,-3.322
,ZINC21078468,,-2.541,-54.828,-4.116
,ZINC33368808,,-2.54,-37.383,-2.54
,ZINC33368808,,-2.54,-37.383,-2.54
,ZINC59249051,,-2.538,-34.806,-2.539
,ZINC59249051,,-2.538,-34.806,-2.539
,ZINC59500559,,-2.537,-36.531,-2.537
,ZINC92645991,,-2.533,-33.168,-2.569
,ZINC13319954,,-2.533,-35.14,-2.533
,ZINC13319954,,-2.533,-35.14,-2.533
,ZINC92844131,,-2.533,-36.016,-3.004
,ZINC10119476,,-2.531,-29.903,-2.602
,ZINC10119476,,-2.531,-29.903,-2.602
,ZINC10119476,,-2.531,-29.903,-2.602
,ZINC39951965,,-2.529,-24.587,-2.53
,ZINC39951965,,-2.529,-24.587,-2.53
,ZINC39951965,,-2.529,-24.587,-2.53
,ZINC88500612,,-2.528,-35.533,-2.528
,ZINC12375696,,-2.527,-35.84,-2.527
,ZINC12375696,,-2.527,-35.84,-2.527
,ZINC12375696,,-2.527,-35.84,-2.527
,ZINC12375696,,-2.527,-35.84,-2.527
,ZINC72753120,,-2.526,-52.3,-4.83
,ZINC89967758,,-2.525,-32.972,-2.525
,ZINC12492385,,-2.525,-28.941,-2.526
,ZINC12492385,,-2.525,-28.941,-2.526
,ZINC20897039,,-2.524,-29.908,-2.576
,ZINC30324768,,-2.523,-34.601,-2.523
,ZINC04182405,,-2.522,-42.142,-4.451
,ZINC33295052,,-2.522,-42.773,-2.522
,ZINC33295052,,-2.522,-42.773,-2.522
,ZINC33295052,,-2.522,-42.773,-2.522
,ZINC33405092,,-2.521,-40.462,-2.521
,ZINC33405092,,-2.521,-40.462,-2.521
,ZINC33405092,,-2.521,-40.462,-2.521
,ZINC33405092,,-2.521,-40.462,-2.521
,ZINC92056680,,-2.519,-34.119,-3.124
,ZINC77228977,,-2.517,-32.028,-2.517
,ZINC92697921,,-2.515,-48.876,-4.383
,ZINC92697921,,-2.515,-48.876,-4.383
,ZINC74171920,,-2.513,-44.703,-4.066
,ZINC61974904,,-2.511,-36.338,-2.532
,ZINC55129783,,-2.511,-37.156,-2.922
,ZINC16084422,,-2.51,-41.472,-2.51
,ZINC39715710,,-2.51,-56.308,-4.71
,ZINC81097447,,-2.51,-31.508,-2.552
,ZINC00832563,,-2.509,-40.425,-2.509
,ZINC72228925,,-2.508,-42.695,-2.508
,ZINC73558412,,-2.508,-41.802,-3.181
,ZINC00886066,,-2.507,-40.004,-2.507
,ZINC24434380,,-2.507,-32.899,-2.55
,ZINC33337980,,-2.506,-40.74,-2.506
,ZINC91583894,,-2.506,-34.744,-2.506
,ZINC44068148,,-2.504,-34.92,-2.504
,ZINC01384745,,-2.504,-41.417,-2.925
,ZINC01384745,,-2.504,-41.417,-2.925
,ZINC94194173,,-2.503,-34.197,-2.521
,ZINC94194173,,-2.503,-34.197,-2.521
,ZINC08935131,,-2.502,-32.705,-2.503
,ZINC08935131,,-2.502,-32.705,-2.503
,ZINC00517535,,-2.502,-36.528,-3.065
,ZINC05636198,,-2.502,-46.273,-4.722
,ZINC14025580,,-2.501,-54.356,-3.798
,ZINC14025580,,-2.501,-54.356,-3.798
,ZINC67714447,,-2.498,-42.732,-4.043
,ZINC93579694,,-2.498,-30.153,-2.525
,ZINC91588722,,-2.497,-35.76,-2.497
,ZINC09767270,,-2.496,-37.403,-2.496
,ZINC90552822,,-2.495,-43.131,-4.285
,ZINC11692021,,-2.494,-42.854,-3.237
,ZINC39443741,,-2.494,-49.371,-4.118
,ZINC32119775,,-2.493,-37.984,-2.493
,ZINC32119775,,-2.493,-37.984,-2.493
,ZINC32119775,,-2.493,-37.984,-2.493
,ZINC32119775,,-2.493,-37.984,-2.493
,ZINC32119775,,-2.493,-37.984,-2.493
,ZINC05714196,,-2.493,-29.716,-2.493
,ZINC77013689,,-2.492,-51.69,-3.886
,ZINC90709745,,-2.489,-40.59,-4.645
,ZINC74040174,,-2.489,-27.01,-2.489
,ZINC34936031,,-2.488,-41.755,-3.77
,ZINC59367055,,-2.486,-31.353,-2.486
,ZINC90563651,,-2.486,-37.732,-3.349
,ZINC94355544,,-2.484,-39.272,-3.467
,ZINC73695280,,-2.482,-53.142,-5.031
,ZINC79075333,,-2.481,-41.276,-2.493
,ZINC84090451,,-2.481,-31.331,-2.522
,ZINC84090451,,-2.481,-31.331,-2.522
,ZINC59464941,,-2.48,-44.541,-2.48
,ZINC13552311,,-2.48,-40.464,-2.48
,ZINC13552311,,-2.48,-40.464,-2.48
,ZINC13552311,,-2.48,-40.464,-2.48
,ZINC60348833,,-2.48,-32.356,-2.48
,ZINC09767275,,-2.479,-38.48,-2.479
,ZINC92844131,,-2.479,-51.43,-4.868
,ZINC09809547,,-2.478,-45.043,-2.479
,ZINC35163866,,-2.477,-54.997,-4.243
,ZINC90549184,,-2.476,-51.037,-4.661
,ZINC09275418,,-2.475,-40.786,-2.475
,ZINC09275418,,-2.475,-40.786,-2.475
,ZINC89650265,,-2.474,-32.844,-2.474
,ZINC13161589,,-2.472,-36.506,-2.472
,ZINC13161589,,-2.472,-36.506,-2.472
,ZINC91063706,,-2.471,-41.75,-3.629
,ZINC21039261,,-2.47,-60.322,-4.986
,ZINC08381371,,-2.469,-36.301,-2.469
,ZINC66868939,,-2.468,-37.408,-2.468
