Stars,Title,docking score,glide emodel,glide gscore,Formula
,ZINC22513858,-1.036,-28.665,-2.634,
,ZINC32585671,-1.036,-30,-3.011,
,ZINC33253444,-1.035,-29.685,-2.194,
,ZINC33253444,-1.035,-29.685,-2.194,
,ZINC01120463,-1.034,-30.498,-2.41,
,ZINC01120463,-1.034,-30.498,-2.41,
,ZINC01120463,-1.034,-30.498,-2.41,
,ZINC64580580,-1.032,-36.07,-2.099,
,ZINC64580580,-1.032,-36.07,-2.099,
,ZINC35397707,-1.032,-30.078,-2.328,
,ZINC35397707,-1.032,-30.078,-2.328,
,ZINC16146732,-1.032,-34.529,-1.575,
,ZINC58366114,-1.031,-32.736,-2.805,
,ZINC58366114,-1.031,-32.736,-2.805,
,ZINC33253426,-1.023,-32.978,-2.247,
,ZINC33253426,-1.023,-32.978,-2.247,
,ZINC03173341,-1.022,-36.552,-3.314,
,ZINC03173341,-1.022,-36.552,-3.314,
,ZINC00111103,-1.012,-30.88,-2.639,
,ZINC64580569,-1.011,-16.603,-2.162,
,ZINC64580569,-1.011,-16.603,-2.162,
,ZINC64580585,-1.002,-29.669,-2.071,
,ZINC64580585,-1.002,-29.669,-2.071,
,ZINC91054536,-0.999,-27.488,-2.631,
,ZINC91054536,-0.999,-27.488,-2.631,
,ZINC33253888,-0.998,-31.412,-2.769,
,ZINC35397342,-0.995,-32.071,-2.428,
,ZINC35397342,-0.995,-32.071,-2.428,
,ZINC00287864,-0.993,-29.648,-2.724,
,ZINC00571015,-0.988,-32.405,-3.292,
,ZINC64580548,-0.987,-33.111,-2.34,
,ZINC64580548,-0.987,-33.111,-2.34,
,ZINC02187199,-0.986,-31.954,-2.041,
,ZINC32962132,-0.985,-29.421,-1.829,
,ZINC32962132,-0.985,-29.421,-1.829,
,ZINC76937308,-0.976,-28,-2.984,
,ZINC76937308,-0.976,-28,-2.984,
,ZINC76937308,-0.976,-28,-2.984,
,ZINC76937308,-0.976,-28,-2.984,
,ZINC64580549,-0.976,-29.007,-2.328,
,ZINC64580549,-0.976,-29.007,-2.328,
,ZINC32962141,-0.975,-34.442,-2.276,
,ZINC32962141,-0.975,-34.442,-2.276,
,ZINC33253428,-0.974,-31.847,-2.103,
,ZINC33253428,-0.974,-31.847,-2.103,
,ZINC00184111,-0.974,-28.705,-2.422,
,ZINC65844508,-0.973,-26.115,-2.955,
,ZINC65844508,-0.973,-26.115,-2.955,
,ZINC08666884,-0.971,-31.969,-2.419,
,ZINC65844610,-0.969,-24.558,-0.98,
,ZINC65844610,-0.969,-24.558,-0.98,
,ZINC65844610,-0.969,-24.558,-0.98,
,ZINC65844610,-0.969,-24.558,-0.98,
,ZINC06362116,-0.964,-31.575,-1.234,
,ZINC33253442,-0.964,-26.33,-2.104,
,ZINC33253442,-0.964,-26.33,-2.104,
,ZINC12526247,-0.962,-22.92,-1.527,
,ZINC12526247,-0.962,-22.92,-1.527,
,ZINC37434401,-0.96,-27.714,-0.963,
,ZINC35397686,-0.959,-33.615,-2.346,
,ZINC35397686,-0.959,-33.615,-2.346,
,ZINC00254938,-0.954,-32.631,-2.454,
,ZINC32601596,-0.953,-35.021,-2.998,
,ZINC00953477,-0.952,-28.59,-2.326,
,ZINC00953477,-0.952,-28.59,-2.326,
,ZINC78404016,-0.95,-27.786,-2.141,
,ZINC58009125,-0.95,-27.757,-2.324,
,ZINC58009125,-0.95,-27.757,-2.324,
,ZINC05262276,-0.95,-27.57,-2.321,
,ZINC76081926,-0.949,-33.912,-3.379,
,ZINC76081926,-0.949,-33.912,-3.379,
,ZINC76081926,-0.949,-33.912,-3.379,
,ZINC76081926,-0.949,-33.912,-3.379,
,ZINC32962229,-0.949,-31.432,-2.581,
,ZINC32962229,-0.949,-31.432,-2.581,
,ZINC32962229,-0.949,-31.432,-2.581,
,ZINC32962229,-0.949,-31.432,-2.581,
,ZINC58645428,-0.949,-27.213,-1.722,
,ZINC47496142,-0.944,-31.905,-2.617,
,ZINC00459009,-0.938,-27.093,-1.828,
,ZINC35397463,-0.935,-34.591,-2.725,
,ZINC35397463,-0.935,-34.591,-2.725,
,ZINC35397463,-0.935,-34.591,-2.725,
,ZINC35397463,-0.935,-34.591,-2.725,
,ZINC35397694,-0.933,-32.274,-2.331,
,ZINC35397694,-0.933,-32.274,-2.331,
,ZINC33253597,-0.929,-50.411,-3.553,
,ZINC33253597,-0.929,-50.411,-3.553,
,ZINC64580555,-0.926,-29.655,-2.279,
,ZINC64580555,-0.926,-29.655,-2.279,
,ZINC03918086,-0.92,-40.119,-2.879,
,ZINC03918086,-0.92,-40.119,-2.879,
,ZINC03918086,-0.92,-40.119,-2.879,
,ZINC03918086,-0.92,-40.119,-2.879,
,ZINC32962196,-0.911,-30.407,-1.599,
,ZINC32962196,-0.911,-30.407,-1.599,
,ZINC32962196,-0.911,-30.407,-1.599,
,ZINC32962196,-0.911,-30.407,-1.599,
,ZINC33253617,-0.91,-43.083,-3.389,
,ZINC33253617,-0.91,-43.083,-3.389,
,ZINC64491167,-0.909,-27.771,-2.301,
,ZINC64491167,-0.909,-27.771,-2.301,
,ZINC64580598,-0.909,-25.168,-1.968,
,ZINC64580598,-0.909,-25.168,-1.968,
,ZINC02866618,-0.906,-45.06,-3.561,
,ZINC02866618,-0.906,-45.06,-3.561,
,ZINC02866618,-0.906,-45.06,-3.561,
,ZINC02866618,-0.906,-45.06,-3.561,
,ZINC33253442,-0.906,-25.217,-1.545,
,ZINC33253442,-0.906,-25.217,-1.545,
,ZINC06362116,-0.905,-30.38,-1.5,
,ZINC58009292,-0.9,-30.067,-2.049,
,ZINC64580574,-0.899,-37.836,-3.191,
,ZINC64580574,-0.899,-37.836,-3.191,
,ZINC03355233,-0.894,-27.244,-2.124,
,ZINC32961579,-0.892,-34.311,-2.456,
,ZINC32961579,-0.892,-34.311,-2.456,
,ZINC16099620,-0.892,-28.754,-2.263,
,ZINC00816437,-0.886,-36.326,-2.751,
,ZINC24433360,-0.878,-23.143,-0.894,
,ZINC59121488,-0.878,-37.773,-2.177,
,ZINC64843261,-0.875,-27.375,-2.492,
,ZINC64843261,-0.875,-27.375,-2.492,
,ZINC89726093,-0.874,-36.786,-3.446,
,ZINC89726093,-0.874,-36.786,-3.446,
,ZINC32962136,-0.87,-33.304,-1.713,
,ZINC32962136,-0.87,-33.304,-1.713,
,ZINC06623312,-0.866,-28.553,-1.447,
,ZINC64580577,-0.864,-37.979,-3.226,
,ZINC64580577,-0.864,-37.979,-3.226,
,ZINC65844537,-0.863,-32.126,-2.961,
,ZINC65844537,-0.863,-32.126,-2.961,
,ZINC65844537,-0.863,-32.126,-2.961,
,ZINC65844537,-0.863,-32.126,-2.961,
,ZINC33253432,-0.858,-32.041,-1.987,
,ZINC33253432,-0.858,-32.041,-1.987,
,ZINC32962139,-0.857,-34.032,-1.649,
,ZINC32962139,-0.857,-34.032,-1.649,
,ZINC35397337,-0.855,-32.447,-2.574,
,ZINC35397337,-0.855,-32.447,-2.574,
,ZINC69559150,-0.852,-34.839,-1.862,
,ZINC24432921,-0.849,-21.709,-2.199,
,ZINC33253617,-0.848,-38.755,-3.327,
,ZINC33253617,-0.848,-38.755,-3.327,
,ZINC35397329,-0.841,-34.568,-2.487,
,ZINC35397329,-0.841,-34.568,-2.487,
,ZINC64580545,-0.833,-30.223,-2.185,
,ZINC64580545,-0.833,-30.223,-2.185,
,ZINC84650212,-0.83,-31.586,-2.879,
,ZINC84650212,-0.83,-31.586,-2.879,
,ZINC33253441,-0.817,-30.502,-1.98,
,ZINC33253441,-0.817,-30.502,-1.98,
,ZINC00183371,-0.815,-29.445,-2.317,
,ZINC00947873,-0.811,-29.576,-2.665,
,ZINC00947873,-0.811,-29.576,-2.665,
,ZINC03356822,-0.796,-27.101,-2.977,
,ZINC12771820,-0.795,-18.653,-2.145,
,ZINC07361050,-0.794,-32.932,-2.318,
,ZINC07361050,-0.794,-32.932,-2.318,
,ZINC33253580,-0.792,-31.97,-1.804,
,ZINC33253580,-0.792,-31.97,-1.804,
,ZINC32962131,-0.791,-28.378,-1.775,
,ZINC32962131,-0.791,-28.378,-1.775,
,ZINC33253634,-0.791,-29.559,-1.85,
,ZINC33253634,-0.791,-29.559,-1.85,
,ZINC64580536,-0.79,-32.523,-2.141,
,ZINC64580536,-0.79,-32.523,-2.141,
,ZINC01047134,-0.789,-35.583,-2.033,
,ZINC02055806,-0.787,-33.83,-2.768,
,ZINC35397697,-0.78,-28.417,-2.148,
,ZINC35397697,-0.78,-28.417,-2.148,
,ZINC16101435,-0.768,-30.581,-2.976,
,ZINC08995797,-0.767,-45.485,-3.287,
,ZINC08995797,-0.767,-45.485,-3.287,
,ZINC08396680,-0.767,-28.1,-2.211,
,ZINC58119336,-0.766,-31.273,-2.878,
,ZINC58119336,-0.766,-31.273,-2.878,
,ZINC58119336,-0.766,-31.273,-2.878,
,ZINC58119336,-0.766,-31.273,-2.878,
,ZINC47318113,-0.761,-26.156,-2.373,
,ZINC47318113,-0.761,-26.156,-2.373,
,ZINC64580578,-0.758,-29.476,-1.826,
,ZINC64580578,-0.758,-29.476,-1.826,
,ZINC13464101,-0.756,-35.756,-3.284,
,ZINC13464101,-0.756,-35.756,-3.284,
,ZINC84650129,-0.753,-33.476,-2.94,
,ZINC84650129,-0.753,-33.476,-2.94,
,ZINC84650129,-0.753,-33.476,-2.94,
,ZINC84650129,-0.753,-33.476,-2.94,
,ZINC13340964,-0.747,-27.313,-2.04,
,ZINC64580556,-0.746,-26.797,-2.089,
,ZINC64580556,-0.746,-26.797,-2.089,
,ZINC64472379,-0.745,-27.579,-1.943,
,ZINC64472379,-0.745,-27.579,-1.943,
,ZINC32962263,-0.74,-33.503,-3.133,
,ZINC32962263,-0.74,-33.503,-3.133,
,ZINC64580559,-0.74,-38.546,-3.2,
,ZINC64580559,-0.74,-38.546,-3.2,
,ZINC64580538,-0.737,-38.056,-3.221,
,ZINC64580538,-0.737,-38.056,-3.221,
,ZINC08715807,-0.732,-32.635,-2.805,
,ZINC32962198,-0.731,-35.294,-1.819,
,ZINC32962198,-0.731,-35.294,-1.819,
,ZINC13340990,-0.731,-20.537,-0.784,
,ZINC13340990,-0.731,-20.537,-0.784,
,ZINC64580569,-0.727,-35.864,-3.251,
,ZINC64580569,-0.727,-35.864,-3.251,
,ZINC24433360,-0.723,-28.605,-2.887,
,ZINC35397323,-0.719,-37.136,-2.747,
,ZINC35397323,-0.719,-37.136,-2.747,
,ZINC64580552,-0.712,-41.634,-3.314,
,ZINC64580552,-0.712,-41.634,-3.314,
,ZINC16099621,-0.71,-27.185,-2.081,
,ZINC32962249,-0.709,-34.562,-2.083,
,ZINC32962249,-0.709,-34.562,-2.083,
,ZINC64472397,-0.702,-25.436,-2.03,
,ZINC64472397,-0.702,-25.436,-2.03,
,ZINC32962233,-0.696,-31.045,-2.581,
,ZINC32962233,-0.696,-31.045,-2.581,
,ZINC06088981,-0.683,-25.232,-1.997,
,ZINC01059093,-0.68,-31.535,-2.823,
,ZINC35397698,-0.679,-23.479,-2.006,
,ZINC35397698,-0.679,-23.479,-2.006,
,ZINC00799658,-0.674,-29.778,-2.629,
,ZINC00799658,-0.674,-29.778,-2.629,
,ZINC64580559,-0.673,-26.179,-2.026,
,ZINC64580559,-0.673,-26.179,-2.026,
,ZINC64491165,-0.669,-27.349,-2.026,
,ZINC64491165,-0.669,-27.349,-2.026,
,ZINC58404387,-0.668,-30.015,-2.413,
,ZINC58404387,-0.668,-30.015,-2.413,
,ZINC41125265,-0.667,-37.313,-2.55,
,ZINC41125265,-0.667,-37.313,-2.55,
,ZINC58009241,-0.662,-28.16,-2.013,
,ZINC64843437,-0.655,-23.151,-1.901,
,ZINC64843437,-0.655,-23.151,-1.901,
,ZINC64843437,-0.655,-23.151,-1.901,
,ZINC64843437,-0.655,-23.151,-1.901,
,ZINC07053757,-0.65,-32.556,-2.537,
,ZINC35685524,-0.647,-33.847,-2.319,
,ZINC32962141,-0.642,-35.745,-1.619,
,ZINC32962141,-0.642,-35.745,-1.619,
,ZINC35397336,-0.639,-32.453,-2.392,
,ZINC35397336,-0.639,-32.453,-2.392,
,ZINC29880515,-0.639,-44.416,-3.213,
,ZINC29880515,-0.639,-44.416,-3.213,
,ZINC58366766,-0.634,-30.078,-2.852,
,ZINC58366766,-0.634,-30.078,-2.852,
,ZINC35397338,-0.627,-37.315,-2.957,
,ZINC35397338,-0.627,-37.315,-2.957,
,ZINC58611798,-0.621,-31.599,-0.7,
,ZINC58611798,-0.621,-31.599,-0.7,
,ZINC00754853,-0.618,-30.057,-2.967,
,ZINC64472395,-0.617,-24.478,-1.971,
,ZINC64472395,-0.617,-24.478,-1.971,
,ZINC36983434,-0.617,-30.767,-2.502,
,ZINC64580571,-0.609,-28.344,-1.761,
,ZINC64580571,-0.609,-28.344,-1.761,
,ZINC64843339,-0.609,-31.663,-2.446,
,ZINC64843339,-0.609,-31.663,-2.446,
,ZINC02934290,-0.607,-29.629,-2.542,
,ZINC02934290,-0.607,-29.629,-2.542,
,ZINC64580561,-0.604,-26.402,-1.755,
,ZINC64580561,-0.604,-26.402,-1.755,
,ZINC58421370,-0.602,-26.665,-2.316,
,ZINC58421370,-0.602,-26.665,-2.316,
,ZINC26844960,-0.599,-28.651,-2.648,
,ZINC36293984,-0.599,-30.359,-2.597,
,ZINC06361988,-0.596,-26.011,-2.011,
,ZINC58366766,-0.591,-35.559,-3.179,
,ZINC58366766,-0.591,-35.559,-3.179,
,ZINC01047134,-0.591,-32.941,-0.668,
,ZINC91054389,-0.59,-28.9,-2.222,
,ZINC91054389,-0.59,-28.9,-2.222,
,ZINC91054689,-0.585,-27.208,-2.053,
,ZINC91054689,-0.585,-27.208,-2.053,
,ZINC64580546,-0.581,-32.716,-3.077,
,ZINC64580546,-0.581,-32.716,-3.077,
,ZINC47318137,-0.578,-29.534,-2.19,
,ZINC47318137,-0.578,-29.534,-2.19,
,ZINC84845375,-0.577,-30.931,-2.727,
,ZINC32961636,-0.574,-26.159,-0.791,
,ZINC32961636,-0.574,-26.159,-0.791,
,ZINC73353687,-0.569,-31.504,-2.67,
,ZINC73353687,-0.569,-31.504,-2.67,
,ZINC73353687,-0.569,-31.504,-2.67,
,ZINC73353687,-0.569,-31.504,-2.67,
,ZINC32962213,-0.564,-35.566,-2.913,
,ZINC32962213,-0.564,-35.566,-2.913,
,ZINC84460880,-0.559,-32.847,-3.164,
,ZINC84460880,-0.559,-32.847,-3.164,
,ZINC84460880,-0.559,-32.847,-3.164,
,ZINC84460880,-0.559,-32.847,-3.164,
,ZINC84460880,-0.559,-32.847,-3.164,
,ZINC84460880,-0.559,-32.847,-3.164,
,ZINC16146732,-0.558,-25.415,-1.523,
,ZINC33253597,-0.557,-39.085,-3.051,
,ZINC33253597,-0.557,-39.085,-3.051,
,ZINC91054712,-0.546,-32.833,-2.626,
,ZINC64580599,-0.541,-26.546,-1.611,
,ZINC64580599,-0.541,-26.546,-1.611,
,ZINC69559150,-0.538,-27.737,-1.071,
,ZINC13341673,-0.536,-27.743,-2.564,
,ZINC47318066,-0.529,-27.954,-2.277,
,ZINC47318066,-0.529,-27.954,-2.277,
,ZINC64580549,-0.528,-32.912,-3.024,
,ZINC64580549,-0.528,-32.912,-3.024,
,ZINC64580536,-0.526,-40.42,-3.164,
,ZINC64580536,-0.526,-40.42,-3.164,
,ZINC64580561,-0.523,-34.17,-3.035,
,ZINC64580561,-0.523,-34.17,-3.035,
,ZINC89726708,-0.515,-33.257,-3.201,
,ZINC84460974,-0.512,-35.88,-3.166,
,ZINC06316004,-0.51,-31.404,-2.777,
,ZINC91054445,-0.506,-26.841,-1.974,
,ZINC91054445,-0.506,-26.841,-1.974,
,ZINC05234549,-0.504,-34.774,-2.606,
,ZINC65844618,-0.501,-32.306,-3.037,
,ZINC65844618,-0.501,-32.306,-3.037,
,ZINC65844618,-0.501,-32.306,-3.037,
,ZINC65844618,-0.501,-32.306,-3.037,
,ZINC64580571,-0.498,-34.612,-3.022,
,ZINC64580571,-0.498,-34.612,-3.022,
,ZINC35397333,-0.494,-30.904,-2.219,
,ZINC35397333,-0.494,-30.904,-2.219,
,ZINC64580596,-0.491,-27.663,-1.575,
,ZINC64580596,-0.491,-27.663,-1.575,
,ZINC64580596,-0.491,-27.663,-1.575,
,ZINC64580596,-0.491,-27.663,-1.575,
,ZINC32754968,-0.49,-32.891,-2.597,
,ZINC47318163,-0.489,-31.723,-2.681,
,ZINC47318163,-0.489,-31.723,-2.681,
,ZINC72937776,-0.483,-37.532,-2.76,
,ZINC72937776,-0.483,-37.532,-2.76,
,ZINC72937776,-0.483,-37.532,-2.76,
,ZINC64843334,-0.465,-30.72,-2.393,
,ZINC64843334,-0.465,-30.72,-2.393,
,ZINC64580599,-0.464,-33.71,-2.897,
,ZINC64580599,-0.464,-33.71,-2.897,
,ZINC03029983,-0.46,-28.395,-2.106,
,ZINC12291079,-0.458,-35.408,-2.969,
,ZINC91054640,-0.45,-27.705,-2.082,
,ZINC91054416,-0.438,-26.988,-2.22,
,ZINC91054416,-0.438,-26.988,-2.22,
,ZINC20209139,-0.436,-32.547,-2.513,
,ZINC58611798,-0.423,-31.879,-1.975,
,ZINC58611798,-0.423,-31.879,-1.975,
,ZINC64580578,-0.41,-33.424,-2.938,
,ZINC64580578,-0.41,-33.424,-2.938,
,ZINC64843267,-0.407,-29.927,-2.267,
,ZINC64843267,-0.407,-29.927,-2.267,
,ZINC24432822,-0.406,-19.153,-1.887,
,ZINC41091681,-0.406,-28.375,-2.629,
,ZINC35397695,-0.404,-27.123,-1.891,
,ZINC35397695,-0.404,-27.123,-1.891,
,ZINC64580560,-0.398,-35.273,-3.065,
,ZINC64580560,-0.398,-35.273,-3.065,
,ZINC06315996,-0.394,-30.37,-2.346,
,ZINC72283981,-0.387,-31.019,-2.595,
,ZINC64580572,-0.383,-26.757,-1.526,
,ZINC64580572,-0.383,-26.757,-1.526,
,ZINC33253452,-0.372,-36.845,-2.729,
,ZINC33253452,-0.372,-36.845,-2.729,
,ZINC36293986,-0.367,-28.315,-2.564,
,ZINC32962183,-0.358,-26.304,-0.961,
,ZINC32962183,-0.358,-26.304,-0.961,
,ZINC12923613,-0.347,-29.436,-2.594,
,ZINC33527990,-0.338,-24.671,-0.784,
,ZINC35397332,-0.336,-35.693,-1.961,
,ZINC35397332,-0.336,-35.693,-1.961,
,ZINC41091794,-0.334,-28.273,-2.418,
,ZINC60232531,-0.334,-24.504,-1.966,
,ZINC06623323,-0.326,-23.819,-2.593,
,ZINC91011095,-0.323,-24.888,-1.971,
,ZINC91011095,-0.323,-24.888,-1.971,
,ZINC35397326,-0.318,-28.825,-2.048,
,ZINC35397326,-0.318,-28.825,-2.048,
,ZINC91054398,-0.306,-23.563,-1.871,
,ZINC58009272,-0.301,-32.197,-2.722,
,ZINC91054510,-0.299,-24.403,-1.866,
,ZINC91054510,-0.299,-24.403,-1.866,
,ZINC32961622,-0.294,-37.26,-2.599,
,ZINC32961622,-0.294,-37.26,-2.599,
,ZINC64580548,-0.29,-31.363,-2.75,
,ZINC64580548,-0.29,-31.363,-2.75,
,ZINC64580552,-0.289,-24.957,-1.641,
,ZINC64580552,-0.289,-24.957,-1.641,
,ZINC08714929,-0.288,-30.982,-2.337,
,ZINC64580545,-0.283,-36.52,-2.838,
,ZINC64580545,-0.283,-36.52,-2.838,
,ZINC12339935,-0.278,-31.033,-2.395,
,ZINC58118486,-0.276,-30.253,-2.647,
,ZINC58118486,-0.276,-30.253,-2.647,
,ZINC58118486,-0.276,-30.253,-2.647,
,ZINC58118486,-0.276,-30.253,-2.647,
,ZINC08818428,-0.269,-32.225,-1.568,
,ZINC72306291,-0.264,-27.69,-2.931,
,ZINC72306291,-0.264,-27.69,-2.931,
,ZINC78938721,-0.259,-29.433,-2.315,
,ZINC35397680,-0.254,-21.761,-1.399,
,ZINC35397680,-0.254,-21.761,-1.399,
,ZINC91054499,-0.25,-30.62,-2.215,
,ZINC33253597,-0.247,-39.271,-2.871,
,ZINC33253597,-0.247,-39.271,-2.871,
,ZINC33253452,-0.243,-31.279,-2.234,
,ZINC33253452,-0.243,-31.279,-2.234,
,ZINC05516093,-0.239,-27.265,-2.506,
,ZINC32971192,-0.239,-42.402,-2.9,
,ZINC26527717,-0.213,-31.282,-2.771,
,ZINC64580576,-0.209,-29.542,-1.275,
,ZINC64580576,-0.209,-29.542,-1.275,
,ZINC91054582,-0.207,-26.997,-1.997,
,ZINC58009358,-0.204,-34.73,-2.711,
,ZINC72027105,-0.204,-28.423,-1.31,
,ZINC72027105,-0.204,-28.423,-1.31,
,ZINC72027105,-0.204,-28.423,-1.31,
,ZINC04293486,-0.199,-33.293,-2.208,
,ZINC04293486,-0.199,-33.293,-2.208,
,ZINC04293486,-0.199,-33.293,-2.208,
,ZINC89672867,-0.176,-33.737,-1.862,
,ZINC89672867,-0.176,-33.737,-1.862,
,ZINC32962217,-0.163,-37.173,-2.529,
,ZINC32962217,-0.163,-37.173,-2.529,
,ZINC65844563,-0.162,-30.561,-2.59,
,ZINC65844563,-0.162,-30.561,-2.59,
,ZINC65844563,-0.162,-30.561,-2.59,
,ZINC65844563,-0.162,-30.561,-2.59,
,ZINC65844563,-0.162,-30.561,-2.59,
,ZINC65844563,-0.162,-30.561,-2.59,
,ZINC12787857,-0.16,-33.486,-2.249,
,ZINC35397684,-0.16,-24.938,-1.476,
,ZINC35397684,-0.16,-24.938,-1.476,
,ZINC53944082,-0.156,-29.237,-2.663,
,ZINC64580540,-0.15,-28.174,-2.728,
,ZINC64580540,-0.15,-28.174,-2.728,
,ZINC32962096,-0.144,-23.617,-0.696,
,ZINC32962096,-0.144,-23.617,-0.696,
,ZINC32962230,-0.144,-31.143,-2.41,
,ZINC32962230,-0.144,-31.143,-2.41,
,ZINC64580588,-0.141,-33.823,-2.645,
,ZINC64580588,-0.141,-33.823,-2.645,
,ZINC20436303,-0.133,-29.175,-2.603,
,ZINC91054481,-0.132,-27.494,-2.052,
,ZINC91054481,-0.132,-27.494,-2.052,
,ZINC03226359,-0.132,-27.13,-2.505,
,ZINC58009241,-0.131,-29.412,-2.771,
,ZINC91054569,-0.118,-29.195,-2.296,
,ZINC91054569,-0.118,-29.195,-2.296,
,ZINC15799182,-0.112,-27.872,-2.521,
,ZINC91054604,-0.105,-28.006,-1.908,
,ZINC91054410,-0.095,-27.175,-1.898,
,ZINC35209361,-0.094,-30.851,-2.503,
,ZINC35209361,-0.094,-30.851,-2.503,
,ZINC20209136,-0.084,-28.637,-2.16,
,ZINC20209136,-0.084,-28.637,-2.16,
,ZINC91054480,-0.063,-23.786,-2.004,
,ZINC32962223,-0.061,-30.39,-2.328,
,ZINC32962223,-0.061,-30.39,-2.328,
,ZINC64580597,-0.06,-31.451,-2.6,
,ZINC64580597,-0.06,-31.451,-2.6,
,ZINC33253481,-0.05,-38.09,-2.355,
,ZINC33253481,-0.05,-38.09,-2.355,
,ZINC05516107,-0.047,-26.588,-2.314,
,ZINC91054483,-0.033,-27.305,-2.045,
,ZINC91054483,-0.033,-27.305,-2.045,
,ZINC35397465,-0.031,-31.858,-2.061,
,ZINC35397465,-0.031,-31.858,-2.061,
,ZINC58158627,-0.028,-24.218,-1.819,
,ZINC33253481,-0.025,-37.523,-2.18,
,ZINC33253481,-0.025,-37.523,-2.18,
,ZINC80939999,-0.019,-31.827,-2.706,
,ZINC80939999,-0.019,-31.827,-2.706,
,ZINC80939999,-0.019,-31.827,-2.706,
,ZINC80939999,-0.019,-31.827,-2.706,
,ZINC89651301,-0.015,-31.484,-1.717,
,ZINC32962220,-0.002,-29.642,-2.269,
,ZINC32962220,-0.002,-29.642,-2.269,
,ZINC26538982,0.005,-22.411,-1.617,
,ZINC32962219,0.007,-30.411,-2.318,
,ZINC32962219,0.007,-30.411,-2.318,
,ZINC91054422,0.011,-26.291,-2.152,
,ZINC11613981,0.02,-35.719,-2.656,
,ZINC11613981,0.02,-35.719,-2.656,
,ZINC33254066,0.028,-27.417,-2.244,
,ZINC32962236,0.039,-31.008,-2.192,
,ZINC32962236,0.039,-31.008,-2.192,
,ZINC32962261,0.094,-33.645,-2.551,
,ZINC32962261,0.094,-33.645,-2.551,
,ZINC65844579,0.112,-29.209,-2.318,
,ZINC65844579,0.112,-29.209,-2.318,
,ZINC65844579,0.112,-29.209,-2.318,
,ZINC65844579,0.112,-29.209,-2.318,
,ZINC35397340,0.112,-28.004,-2.314,
,ZINC35397340,0.112,-28.004,-2.314,
,ZINC35397340,0.112,-28.004,-2.314,
,ZINC35397340,0.112,-28.004,-2.314,
,ZINC64580555,0.115,-33.539,-2.381,
,ZINC64580555,0.115,-33.539,-2.381,
,ZINC08715820,0.12,-28.535,-2.443,
,ZINC08715820,0.12,-28.535,-2.443,
,ZINC08715820,0.12,-28.535,-2.443,
,ZINC03013937,0.124,-27.389,-2.284,
,ZINC58009389,0.125,-32.019,-2.56,
,ZINC32962073,0.127,-23.579,-1.072,
,ZINC32962073,0.127,-23.579,-1.072,
,ZINC58009292,0.128,-30.204,-2.53,
,ZINC33253664,0.129,-25.363,-2.103,
,ZINC33253664,0.129,-25.363,-2.103,
,ZINC65844610,0.132,-30.696,-2.262,
,ZINC65844610,0.132,-30.696,-2.262,
,ZINC65844610,0.132,-30.696,-2.262,
,ZINC65844610,0.132,-30.696,-2.262,
,ZINC58148032,0.142,-30.26,-1.922,
,ZINC58148032,0.142,-30.26,-1.922,
,ZINC11613987,0.143,-35.054,-2.471,
,ZINC11613987,0.143,-35.054,-2.471,
,ZINC11613987,0.143,-35.054,-2.471,
,ZINC11613987,0.143,-35.054,-2.471,
,ZINC91054606,0.145,-24.154,-1.737,
,ZINC91054606,0.145,-24.154,-1.737,
,ZINC91054434,0.16,-28.487,-2.074,
,ZINC02938536,0.161,-40.185,-2.199,
,ZINC33527990,0.181,-27.85,-1.427,
,ZINC16146628,0.19,-27.962,-1.149,
,ZINC64580585,0.202,-28.373,-2.338,
,ZINC64580585,0.202,-28.373,-2.338,
,ZINC64580601,0.202,-30.668,-2.302,
,ZINC64580601,0.202,-30.668,-2.302,
,ZINC04635883,0.205,-21.305,-2.003,
,ZINC89672867,0.206,-32.852,-1.547,
,ZINC89672867,0.206,-32.852,-1.547,
,ZINC15940641,0.206,-23.982,-1.363,
,ZINC15940641,0.206,-23.982,-1.363,
,ZINC32962249,0.262,-33.186,-2.403,
,ZINC32962249,0.262,-33.186,-2.403,
,ZINC58366766,0.269,-28.713,-2.302,
,ZINC58366766,0.269,-28.713,-2.302,
,ZINC32961662,0.284,-33.613,-2.393,
,ZINC32961662,0.284,-33.613,-2.393,
,ZINC08714924,0.287,-30.306,-2.291,
,ZINC11613988,0.312,-36.009,-2.365,
,ZINC11613988,0.312,-36.009,-2.365,
,ZINC11613988,0.312,-36.009,-2.365,
,ZINC11613988,0.312,-36.009,-2.365,
,ZINC64580580,0.313,-32.686,-2.309,
,ZINC64580580,0.313,-32.686,-2.309,
,ZINC91054438,0.319,-28.845,-1.914,
,ZINC35397324,0.34,-20.866,-1.243,
,ZINC35397324,0.34,-20.866,-1.243,
,ZINC33253617,0.353,-31.797,-2.371,
,ZINC33253617,0.353,-31.797,-2.371,
,ZINC03855841,0.392,-29.766,-2.315,
,ZINC33253081,0.412,-32.746,-2.266,
,ZINC33253081,0.412,-32.746,-2.266,
,ZINC15940641,0.416,-27.679,-1.748,
,ZINC15940641,0.416,-27.679,-1.748,
,ZINC89672867,0.422,-25.045,0.353,
,ZINC89672867,0.422,-25.045,0.353,
,ZINC33253660,0.451,-26.299,-0.785,
,ZINC33253660,0.451,-26.299,-0.785,
,ZINC02938536,0.48,-37.663,-1.88,
,ZINC16146732,0.612,-27.792,0.046,
