Stars,Title,MMGBSA dG Bind,Lig Strain Energy
,ZINC92126317,-22.53,7.013893
,ZINC92126317,-22.53,7.013893
,ZINC92125810,-34.75,8.039215
,ZINC77270903,-33.8,17.825288
,ZINC77270903,-33.8,17.825288
,ZINC72996934,-39.51,6.280265
,ZINC92117889,-27.13,8.642356
,ZINC92117889,-27.13,8.642356
,ZINC92107828,-23.6,4.150785
,ZINC92107828,-23.6,4.150785
,ZINC92121611,-12.69,0.790206
,ZINC92121611,-12.69,0.790206
,ZINC92107825,-19.04,2.853413
,ZINC72400628,-25.66,13.154003
,ZINC92122789,-21.82,6.357731
,ZINC92123233,-28.65,6.693754
,ZINC92125984,-28.43,6.557732
,ZINC92124599,-21.67,2.906553
,ZINC92124599,-21.67,2.906553
,ZINC92125124,-21.91,3.487009
,ZINC67727362,-26.3,8.791258
,ZINC92122441,-22.25,14.445181
,ZINC92122758,-21.65,14.012005
,ZINC12375640,-25.97,1.916929
,ZINC72332894,-30.02,6.437522
,ZINC72332894,-30.02,6.437522
,ZINC92122984,-23.66,11.522371
,ZINC92122984,-23.66,11.522371
,ZINC92123889,-6.34,5.445107
,ZINC64481114,-16.72,6.660666
,ZINC77319966,-39.77,13.427792
,ZINC77319966,-39.77,13.427792
,ZINC83251304,-22.08,1.183165
,ZINC92124839,-30.05,-4.274719
,ZINC73732993,-36.22,8.263697
,ZINC92125810,-27.72,7.543806
,ZINC92125153,-30.78,4.984082
,ZINC92125153,-30.78,4.984082
,ZINC92103452,-20.45,1.82955
,ZINC92120040,-22.45,3.420193
,ZINC92124245,-32.98,10.286243
,ZINC92124245,-32.98,10.286243
,ZINC92124564,-29.18,5.48167
,ZINC92120054,-16.41,14.208803
,ZINC72400628,-31.15,12.432804
,ZINC92120573,-21.78,1.226797
,ZINC92120573,-21.78,1.226797
,ZINC92120573,-21.78,1.226797
,ZINC92121005,-8.59,1.916252
,ZINC92123166,-24.39,3.513426
,ZINC67560929,-25.56,5.289794
,ZINC92125159,-32.42,-4.591562
,ZINC92121836,-23.06,6.224029
,ZINC92124884,-24.43,8.218203
,ZINC92123499,-21.81,4.05043
,ZINC92123499,-21.81,4.05043
,ZINC92126123,-22.72,4.055801
,ZINC67878314,-29.76,1.83279
,ZINC72400628,-35.07,12.740228
,ZINC92123338,-16.28,7.858065
,ZINC92120863,-30.77,2.163368
,ZINC92123278,-17.65,9.875177
,ZINC92123278,-17.65,9.875177
,ZINC92123510,-22.78,6.05228
,ZINC92123510,-22.78,6.05228
,ZINC37108244,-24.45,6.256868
,ZINC77273272,-46.87,10.388856
,ZINC77273272,-46.87,10.388856
,ZINC77273272,-46.87,10.388856
,ZINC77273272,-46.87,10.388856
,ZINC77273272,-46.87,10.388856
,ZINC77273272,-46.87,10.388856
,ZINC77273272,-46.87,10.388856
,ZINC77273272,-46.87,10.388856
,ZINC77286909,-38.2,6.499704
,ZINC77286909,-38.2,6.499704
,ZINC92122468,-28.05,4.435013
,ZINC92122468,-28.05,4.435013
,ZINC92122468,-28.05,4.435013
,ZINC92123706,-18.62,4.703396
,ZINC92123706,-18.62,4.703396
,ZINC92121575,-15.1,5.780567
,ZINC92967660,-30.77,5.36324
,ZINC39336693,-41.88,3.18926
,ZINC92107945,-20.24,6.384716
,ZINC92107945,-20.24,6.384716
,ZINC64220222,-27.25,9.600782
,ZINC77291600,-45.28,11.054753
,ZINC77291600,-45.28,11.054753
,ZINC73732993,-47.82,4.929242
,ZINC83251301,-23.33,2.201315
,ZINC72332893,-35.28,17.954621
,ZINC72332893,-35.28,17.954621
,ZINC72332893,-35.28,17.954621
,ZINC92120913,-29.12,5.924349
,ZINC92120913,-29.12,5.924349
,ZINC92126178,-20.56,8.17738
,ZINC49601554,-27.34,6.638476
,ZINC49601554,-27.34,6.638476
,ZINC49601554,-27.34,6.638476
,ZINC49601554,-27.34,6.638476
,ZINC92123903,-21.74,2.552592
,ZINC92121613,-20.08,7.391776
,ZINC59156828,-29.85,3.293281
,ZINC59156828,-29.85,3.293281
,ZINC92124074,-29.17,2.246223
,ZINC92107553,-22.9,2.229517
,ZINC92121848,-26.56,11.738621
,ZINC92126126,-23.73,4.442023
,ZINC92126126,-23.73,4.442023
,ZINC92124247,-19.83,13.156743
,ZINC92122924,-28.91,3.48543
,ZINC92122924,-28.91,3.48543
,ZINC69626956,-26.14,4.088645
,ZINC92119831,-27.64,3.944487
,ZINC92123848,-22.24,7.595104
,ZINC92121887,-19.5,5.518444
,ZINC35052122,-23.5,7.610215
,ZINC92125153,-25.18,3.294737
,ZINC92125153,-25.18,3.294737
,ZINC77270880,-32.47,14.911752
,ZINC77270880,-32.47,14.911752
,ZINC77270880,-32.47,14.911752
,ZINC92106409,-27.38,1.965897
,ZINC92124358,-25.52,14.524773
,ZINC92108490,-21.54,6.682088
,ZINC92107889,-23.97,2.63061
,ZINC69626956,-26.74,8.606218
,ZINC92121535,-33.67,1.650022
,ZINC92125766,-21.84,2.90357
,ZINC92124480,-27.67,6.426741
,ZINC92120040,-16.78,9.535741
,ZINC94941571,-30.42,5.333046
,ZINC67587453,-32.85,7.302428
,ZINC67587453,-32.85,7.302428
,ZINC38139392,-36.41,17.761991
,ZINC92124218,-29.39,2.681905
,ZINC92122924,-11.06,1.843132
,ZINC92122924,-11.06,1.843132
,ZINC92124803,-23.98,2.374439
,ZINC72399348,-49.42,12.589163
,ZINC72399348,-49.42,12.589163
,ZINC72399348,-49.42,12.589163
,ZINC72399348,-49.42,12.589163
,ZINC92123977,-16.03,3.229533
,ZINC92121611,-29.74,3.6783
,ZINC92121611,-29.74,3.6783
,ZINC92121989,-3.26,7.179904
,ZINC92123903,-11.22,2.36959
,ZINC92124565,-34.11,-2.836169
,ZINC92104974,-23.09,3.803684
,ZINC92125811,-37.13,5.964903
,ZINC92125433,-18.59,2.474312
,ZINC92122662,-14.77,10.372282
,ZINC77319966,-30.23,5.416308
,ZINC77319966,-30.23,5.416308
,ZINC92124467,-2.63,7.772342
,ZINC92124467,-2.63,7.772342
,ZINC77312540,-26.46,21.401429
,ZINC77273286,-39.47,26.257564
,ZINC77273286,-39.47,26.257564
,ZINC92125480,-16.35,3.745181
,ZINC33830395,-24.73,4.998539
,ZINC92126655,-26.54,4.412535
,ZINC92124920,-22.96,3.906009
,ZINC92124920,-22.96,3.906009
,ZINC92122098,-30.64,3.601792
,ZINC92107891,-22.03,1.851951
,ZINC92121585,-23.41,4.412393
,ZINC89460886,-22.55,9.063424
,ZINC92106409,-15.79,1.039806
,ZINC92123201,-23.53,7.214901
,ZINC92123201,-23.53,7.214901
,ZINC92123201,-23.53,7.214901
,ZINC92123201,-23.53,7.214901
,ZINC92123201,-23.53,7.214901
,ZINC92121213,-36.62,6.807266
,ZINC67649666,-17.05,5.684867
,ZINC92126954,-26.96,8.74564
,ZINC92126954,-26.96,8.74564
,ZINC92123022,-14.1,2.804489
,ZINC92120567,-20.76,5.067989
,ZINC92120567,-20.76,5.067989
,ZINC77270903,-13.84,22.527443
,ZINC77270903,-13.84,22.527443
,ZINC92123276,-24.32,7.012842
,ZINC92123276,-24.32,7.012842
,ZINC92120467,-17.6,1.801989
,ZINC92121659,-26.97,3.08444
,ZINC92124068,-24.68,1.778888
,ZINC92121613,-18.68,4.763983
,ZINC67677119,-28.74,18.538519
,ZINC67677119,-28.74,18.538519
,ZINC77291612,-40.97,14.898787
,ZINC92123255,-20.08,4.093827
,ZINC92123255,-20.08,4.093827
,ZINC92122446,-20.48,6.127234
,ZINC92120943,-17.92,10.581953
,ZINC92122101,0.06,6.282435
,ZINC92122101,0.06,6.282435
,ZINC92121940,-22.49,7.387295
,ZINC92121940,-22.49,7.387295
,ZINC92120450,-17.62,6.708177
,ZINC92122853,-21.95,6.050496
,ZINC92122853,-21.95,6.050496
,ZINC92124788,-24.6,11.262157
,ZINC92124788,-24.6,11.262157
,ZINC92126200,-25.47,5.37455
,ZINC92119912,-21.8,6.646946
,ZINC84064702,-27.53,1.244663
,ZINC92121575,-21.05,2.980757
,ZINC67787859,-16.21,9.236238
,ZINC92123632,-18.02,7.426135
,ZINC92125775,-11.44,9.333091
,ZINC92125775,-11.44,9.333091
,ZINC89675936,-22.46,6.965753
,ZINC74838737,-32.15,10.4717
,ZINC85627945,-23.76,0.536375
,ZINC92121694,-23.61,6.522194
,ZINC92121694,-23.61,6.522194
,ZINC92126008,-23.11,3.140662
,ZINC64219649,-33.12,11.909615
,ZINC92122013,-21.1,3.730778
,ZINC37108244,-26.96,1.931593
,ZINC92107862,-22.22,8.591285
,ZINC92122122,-22.96,9.510066
,ZINC92122122,-22.96,9.510066
,ZINC92122734,-24.31,-0.331654
,ZINC92122734,-24.31,-0.331654
,ZINC92120587,-12.25,7.00069
,ZINC92123587,-7.35,1.758022
,ZINC92123587,-7.35,1.758022
,ZINC92126008,-18.05,2.045882
,ZINC92123949,-13.7,15.225448
,ZINC67724648,-18.82,5.511078
,ZINC67724648,-18.82,5.511078
,ZINC94798658,-18.04,1.354708
,ZINC92124108,-4.89,7.662108
,ZINC92124224,-18.55,4.147738
,ZINC77273286,-21.77,15.668433
,ZINC77273286,-21.77,15.668433
,ZINC92120024,-20.39,6.876264
,ZINC92120270,-14.54,7.462041
,ZINC92120270,-14.54,7.462041
,ZINC92122903,-21.23,2.284315
,ZINC77273272,-41.67,20.615144
,ZINC77273272,-41.67,20.615144
,ZINC77273272,-41.67,20.615144
,ZINC77273272,-41.67,20.615144
,ZINC77273272,-41.67,20.615144
,ZINC77273272,-41.67,20.615144
,ZINC77273272,-41.67,20.615144
,ZINC77273272,-41.67,20.615144
,ZINC92124483,-19.5,6.857065
,ZINC92121659,-22.07,2.941595
,ZINC92120092,-17.65,8.938566
,ZINC72332893,-32.05,18.529899
,ZINC72332893,-32.05,18.529899
,ZINC72332893,-32.05,18.529899
,ZINC92124529,-6.67,7.788089
,ZINC92124529,-6.67,7.788089
,ZINC77312540,-45.06,10.922483
,ZINC92122637,-20.31,6.143404
,ZINC92122637,-20.31,6.143404
,ZINC67846777,-21.87,4.917369
,ZINC92119732,-4.45,6.219758
,ZINC92127155,3.44,6.513498
,ZINC67714724,-25.69,5.618571
,ZINC92120951,-22.6,4.07863
,ZINC92119875,-10.97,8.45269
,ZINC92107552,-31.52,3.206886
,ZINC92107552,-31.52,3.206886
,ZINC92125153,0.44,7.820189
,ZINC92125153,0.44,7.820189
,ZINC92126247,-19.7,7.426601
,ZINC92123251,-13.59,9.238509
,ZINC92123251,-13.59,9.238509
,ZINC92120459,-28.14,9.574734
,ZINC92120459,-28.14,9.574734
,ZINC92103541,-23.92,1.12064
,ZINC92106217,-13.53,6.643273
,ZINC92106217,-13.53,6.643273
,ZINC92106217,-13.53,6.643273
,ZINC20355753,-20.3,8.1114
,ZINC92120727,-25.1,7.138136
,ZINC92123077,-24.34,4.517775
,ZINC92122931,-26.71,3.838518
,ZINC92120820,-5.85,0.527103
,ZINC92126877,-23.37,1.320182
,ZINC92124141,-17.36,8.699683
,ZINC92121989,-21.1,3.420274
,ZINC92120820,-15.91,11.402251
,ZINC92123271,-26.71,2.036008
,ZINC92123271,-26.71,2.036008
,ZINC92123271,-26.71,2.036008
,ZINC92123271,-26.71,2.036008
,ZINC92123271,-26.71,2.036008
,ZINC92123610,-9.03,6.328762
,ZINC92123610,-9.03,6.328762
,ZINC72332893,-45.49,9.494239
,ZINC72332893,-45.49,9.494239
,ZINC72332893,-45.49,9.494239
,ZINC92124918,-26,2.618793
,ZINC92120942,-21.29,8.260298
,ZINC85627945,-23.01,1.491557
,ZINC92123756,-43.2,6.857923
,ZINC92117604,-14.6,7.706452
,ZINC92117604,-14.6,7.706452
,ZINC92106265,-17.11,1.429856
,ZINC92123913,-23.78,1.407759
,ZINC92123913,-23.78,1.407759
,ZINC63428698,-25.88,7.080824
,ZINC92107891,-23.48,6.961238
,ZINC92125262,-24.44,4.489205
,ZINC92126706,-30.52,2.009109
,ZINC92126706,-30.52,2.009109
,ZINC92126706,-30.52,2.009109
,ZINC92124593,-19.67,6.854766
,ZINC92120912,0.01,6.928143
,ZINC92967660,-27.34,5.09427
,ZINC92124580,-26.76,6.940777
,ZINC92124580,-26.76,6.940777
,ZINC92124580,-26.76,6.940777
,ZINC92120587,-25.55,5.980744
,ZINC92107825,-10.18,2.807733
,ZINC67677119,-22.51,11.017681
,ZINC67677119,-22.51,11.017681
,ZINC92123166,-8.81,7.491828
,ZINC92108135,-12.53,7.312007
,ZINC72332893,-37.78,15.42892
,ZINC72332893,-37.78,15.42892
,ZINC72332893,-37.78,15.42892
,ZINC92120567,-5.35,5.775168
,ZINC92120567,-5.35,5.775168
,ZINC92123205,-8.71,7.007627
,ZINC92125957,-16.61,3.66785
,ZINC92125957,-16.61,3.66785
,ZINC92122089,-24.6,4.590087
,ZINC92124107,-15.29,5.307993
,ZINC00827409,-21.92,13.876201
,ZINC35643942,-25.37,1.51568
,ZINC81944384,-33.66,2.819206
,ZINC92125329,-26.21,3.252616
,ZINC72332894,-20.31,17.890555
,ZINC72332894,-20.31,17.890555
,ZINC92124434,-19.67,6.387821
,ZINC92122646,-27.01,2.404148
,ZINC92125978,-26.66,2.753267
,ZINC92125978,-26.66,2.753267
,ZINC92125978,-26.66,2.753267
,ZINC72332894,-13.21,18.38856
,ZINC72332894,-13.21,18.38856
,ZINC92124223,-19.34,9.672395
,ZINC92124223,-19.34,9.672395
,ZINC92126121,-18.74,3.502408
,ZINC67654501,-30.4,5.833324
,ZINC92126181,-21.39,4.421506
,ZINC92122789,-1.43,6.679764
,ZINC77286909,-31.29,8.033932
,ZINC77286909,-31.29,8.033932
,ZINC72332894,-38.81,7.846571
,ZINC72332894,-38.81,7.846571
,ZINC92123746,-27.16,5.977236
,ZINC67847552,-13.64,6.360439
,ZINC94336601,-20.35,3.488192
,ZINC92119847,-23.89,7.775553
,ZINC92119847,-23.89,7.775553
,ZINC77273272,-33.57,22.447367
,ZINC77273272,-33.57,22.447367
,ZINC77273272,-33.57,22.447367
,ZINC77273272,-33.57,22.447367
,ZINC77273272,-33.57,22.447367
,ZINC77273272,-33.57,22.447367
,ZINC77273272,-33.57,22.447367
,ZINC77273272,-33.57,22.447367
,ZINC92103450,-13.42,2.161483
,ZINC77270885,-26.98,8.031134
,ZINC77270885,-26.98,8.031134
,ZINC92123780,-19.15,2.035573
,ZINC92119829,-22.54,8.643501
,ZINC38139392,-38.23,8.104382
,ZINC92123749,-18.8,7.434414
,ZINC92122905,-22.35,2.354721
,ZINC92123077,-13.53,11.885495
,ZINC92120916,-28.69,5.473702
,ZINC92120916,-28.69,5.473702
,ZINC63537904,-15.81,7.898977
,ZINC63537904,-15.81,7.898977
,ZINC63537904,-15.81,7.898977
,ZINC92119681,-22.7,7.23891
,ZINC92125969,-15.54,8.210917
,ZINC92119287,-23.07,5.717262
,ZINC92107857,-27.82,7.927631
,ZINC79669709,-33.43,2.055191
,ZINC92127129,-14.22,8.263801
,ZINC92127129,-14.22,8.263801
,ZINC92124109,-3.89,6.933076
,ZINC92124701,-27.37,5.987135
,ZINC92117408,-19.84,5.44515
,ZINC77286907,-23.33,10.942013
,ZINC92121182,2.2,8.048672
,ZINC92120092,-29.95,6.340273
,ZINC92106215,-18.6,11.133532
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC77291611,-41.57,11.740572
,ZINC92119732,-21.25,1.846096
,ZINC92124241,-18.22,8.838949
,ZINC92122445,-20.37,5.311464
,ZINC92123780,-20.58,6.569344
,ZINC92126954,-15.88,5.452459
,ZINC92126954,-15.88,5.452459
,ZINC92120688,-14.11,4.702574
,ZINC92120688,-14.11,4.702574
,ZINC92120428,-23.96,6.179727
,ZINC92120428,-23.96,6.179727
,ZINC92124288,-22.35,6.582624
,ZINC92120645,-21.51,6.947774
,ZINC92120645,-21.51,6.947774
,ZINC92120645,-21.51,6.947774
,ZINC67677119,-38.26,7.325056
,ZINC67677119,-38.26,7.325056
,ZINC92123029,-15.86,7.616497
,ZINC92126367,-23.73,11.326112
,ZINC64481114,-25.13,2.760839
,ZINC92123586,-16.6,4.957075
,ZINC94336600,-19.92,2.302873
,ZINC31168788,-20.54,3.892198
,ZINC92121611,-16.85,4.479774
,ZINC92121611,-16.85,4.479774
,ZINC35643950,-13.32,11.777294
,ZINC92121605,-13.18,5.221032
,ZINC92123590,-21.15,8.290691
,ZINC94798658,-29.45,2.054118
,ZINC67587450,-20.33,2.834148
,ZINC92123261,-26.86,2.033668
,ZINC92123261,-26.86,2.033668
,ZINC38139392,-32.82,3.637965
,ZINC14760999,-7.96,-5.34025
,ZINC67787859,-16.18,0.382987
,ZINC92121668,-22.72,9.425621
,ZINC92121283,-25.11,5.994754
,ZINC92121283,-25.11,5.994754
,ZINC92126954,-11.34,5.752586
,ZINC92126954,-11.34,5.752586
,ZINC20355752,-34.31,4.056965
,ZINC01582596,-30.46,0.827131
,ZINC92120913,-23.71,2.919237
,ZINC92120913,-23.71,2.919237
,ZINC92121423,-5.53,5.801618
,ZINC92121423,-5.53,5.801618
,ZINC13660257,-17.62,5.615557
,ZINC92126035,-16.3,2.168196
,ZINC00189368,-4.16,1.592947
,ZINC00189368,-4.16,1.592947
,ZINC14760999,-13.65,8.522807
,ZINC92123278,-3.78,6.190842
,ZINC92123278,-3.78,6.190842
,ZINC63428698,-29.69,3.008018
,ZINC92120951,-17.45,0.397539
,ZINC92120002,-5.15,6.557303
,ZINC92120002,-5.15,6.557303
,ZINC92123205,-26.6,6.391086
,ZINC77273286,-33.47,8.923196
,ZINC77273286,-33.47,8.923196
,ZINC92123151,-26.94,2.084015
,ZINC92123151,-26.94,2.084015
,ZINC92123151,-26.94,2.084015
,ZINC92123151,-26.94,2.084015
,ZINC92123151,-26.94,2.084015
,ZINC92123835,-34.82,6.094911
,ZINC92125779,-24.65,11.426709
,ZINC92125313,-9.76,8.854668
,ZINC92123245,-30.73,6.251175
,ZINC92123245,-30.73,6.251175
,ZINC92124352,-18.03,3.195331
,ZINC92124352,-18.03,3.195331
,ZINC92119978,-26.14,1.534814
,ZINC92120002,-19.14,6.379946
,ZINC92120002,-19.14,6.379946
,ZINC72399347,-18.77,33.66855
,ZINC72399347,-18.77,33.66855
,ZINC59156828,-8.71,6.460024
,ZINC59156828,-8.71,6.460024
,ZINC77273277,-37.43,12.854135
,ZINC92120913,-6.63,6.811397
,ZINC92120913,-6.63,6.811397
,ZINC85627945,-21.16,9.816055
,ZINC81349600,-24.58,7.767317
,ZINC92125779,0.24,8.799953
,ZINC39963244,-27.46,4.601144
,ZINC92120951,-22.16,5.107593
,ZINC38139393,-31.41,4.665603
,ZINC77319963,-35.65,21.365468
,ZINC77319963,-35.65,21.365468
,ZINC77319963,-35.65,21.365468
,ZINC92120092,-13.05,2.767003
,ZINC67677263,-18.52,4.927783
,ZINC67803476,-3.64,9.748083
,ZINC92125810,-16.33,4.499985
,ZINC39963244,-24.3,3.722774
,ZINC92126954,-26.24,10.49158
,ZINC92126954,-26.24,10.49158
,ZINC92123992,-20.32,7.559418
,ZINC72332893,-34.98,12.20297
,ZINC72332893,-34.98,12.20297
,ZINC72332893,-34.98,12.20297
,ZINC92124798,-17.06,6.538809
,ZINC92124798,-17.06,6.538809
,ZINC92121421,-20.55,1.908919
,ZINC92120943,-3.73,1.845563
,ZINC92103245,-24.46,3.670962
,ZINC92126674,-5.99,9.195125
,ZINC92126674,-5.99,9.195125
,ZINC92120469,-11.49,4.342358
,ZINC92124107,4.29,1.795222
,ZINC92106352,-21.5,7.480609
,ZINC92106352,-21.5,7.480609
,ZINC92106352,-21.5,7.480609
,ZINC16292188,-25.29,6.609408
,ZINC92121098,-18.1,2.223308
,ZINC67804505,-20.7,3.084141
,ZINC94798658,-22.2,6.416163
,ZINC89461260,-25.7,2.988556
,ZINC92123055,-25.97,2.337084
,ZINC92121213,-22.13,7.136127
,ZINC92123977,-28.86,1.802014
,ZINC92122849,-14.62,0.372942
,ZINC92122849,-14.62,0.372942
,ZINC92120852,-21.39,-0.156841
,ZINC92106488,-6.49,10.961466
,ZINC92106488,-6.49,10.961466
,ZINC92126257,-21.88,6.342232
,ZINC92126257,-21.88,6.342232
,ZINC92125434,-15.67,3.170182
,ZINC92123587,-8.89,2.191505
,ZINC92123587,-8.89,2.191505
,ZINC92119291,-25.47,4.013513
,ZINC92122448,-23.84,1.144786
,ZINC92122226,-25.25,1.62824
,ZINC92121419,-3.99,7.074968
,ZINC92125416,-28.84,-0.15545
,ZINC92120758,-16.05,3.992111
,ZINC92121350,-24.31,3.900832
,ZINC92108152,-16.44,8.048131
,ZINC92106477,-27.79,3.277198
,ZINC92126310,-15.46,1.615448
,ZINC94798658,-28.97,1.825988
,ZINC93356298,-18.4,0.392968
,ZINC92106265,-33.11,1.586785
,ZINC92102571,-26.7,4.059857
,ZINC00407264,-12.1,1.921228
,ZINC00407264,-12.1,1.921228
,ZINC92123599,-26.41,4.255631
,ZINC92123599,-26.41,4.255631
,ZINC92120584,-10.07,8.49143
,ZINC92108397,-5.97,6.073941
,ZINC92121180,-27.2,1.640114
,ZINC92121180,-27.2,1.640114
,ZINC92123495,-8.18,3.364658
,ZINC92128073,-30.22,6.2759
,ZINC35643942,-16.24,11.544581
,ZINC67878314,-23.08,2.167964
,ZINC92126123,-11.63,1.37628
,ZINC38139393,-42.68,3.987606
,ZINC92123723,-13.07,5.054406
,ZINC67605750,-24.94,7.583908
,ZINC67605750,-24.94,7.583908
,ZINC92123085,-19.33,4.488495
,ZINC92124218,-6.84,3.178072
,ZINC92126457,-26.13,8.04665
,ZINC92126457,-26.13,8.04665
,ZINC92120467,-27.07,5.280474
,ZINC92107577,-14.68,7.001873
,ZINC92103910,-7.21,6.669039
,ZINC92124478,-23.33,4.591114
,ZINC72332893,-38.84,6.531623
,ZINC72332893,-38.84,6.531623
,ZINC72332893,-38.84,6.531623
,ZINC92124482,-22.21,2.434648
,ZINC67804505,-8.5,4.806582
,ZINC92125329,-7.2,7.725005
,ZINC92108310,-3.01,8.971397
,ZINC77270880,-22.95,13.306788
,ZINC77270880,-22.95,13.306788
,ZINC77270880,-22.95,13.306788
,ZINC92122768,-8.94,4.499561
,ZINC92122768,-8.94,4.499561
,ZINC00189368,-20.46,2.245668
,ZINC00189368,-20.46,2.245668
,ZINC92122013,-14.79,6.753614
,ZINC92123723,-23.36,5.518848
,ZINC92108310,-23.29,3.82727
,ZINC92123454,-22.02,5.765463
,ZINC92126419,-17.27,6.602611
,ZINC92126247,-4.71,3.932578
,ZINC92124515,-28.43,4.152719
,ZINC92106265,-28.18,1.487675
,ZINC00238448,-27.04,-0.5705
,ZINC92121352,-27.42,1.739637
,ZINC72400629,-41.24,5.320718
,ZINC72400629,-41.24,5.320718
,ZINC72400629,-41.24,5.320718
,ZINC72400629,-41.24,5.320718
,ZINC72400629,-41.24,5.320718
,ZINC92125159,-15.15,0.10024
,ZINC92120040,-26.69,-4.354293
,ZINC89460515,-25.14,5.244618
,ZINC92123450,-20.6,6.331643
,ZINC92123696,-18.11,5.410586
,ZINC92123696,-18.11,5.410586
,ZINC92123696,-18.11,5.410586
,ZINC92123374,-13.66,3.1749
,ZINC92107579,-7.72,-1.249975
,ZINC92123188,-8.18,6.211059
,ZINC92121005,-30.84,5.052709
,ZINC92103513,-16.53,2.744368
,ZINC92123913,-6.82,8.921712
,ZINC92123913,-6.82,8.921712
,ZINC92126257,-9.18,8.934507
,ZINC92126257,-9.18,8.934507
,ZINC94798658,-27.33,1.955374
,ZINC92126212,-14.18,9.413417
,ZINC92120021,-20.96,2.37439
,ZINC67473434,-21.6,2.199606
,ZINC67473434,-21.6,2.199606
,ZINC92119906,-14.54,4.590771
,ZINC76945329,-28.88,4.483246
,ZINC92122664,-15.78,11.520163
,ZINC92122664,-15.78,11.520163
,ZINC00238478,-13.2,2.129173
,ZINC00238478,-13.2,2.129173
,ZINC89675084,-28.73,6.262976
,ZINC00407264,-24.96,7.676209
,ZINC00407264,-24.96,7.676209
,ZINC92125810,-21.12,4.776288
,ZINC92124437,-16.87,5.409318
,ZINC92121358,-23.72,2.250351
,ZINC39336693,-40.77,3.985605
,ZINC92127021,-26.53,4.421709
,ZINC92127021,-26.53,4.421709
,ZINC92127021,-26.53,4.421709
,ZINC92126991,-23.84,6.551341
,ZINC92121659,-26.7,3.682543
,ZINC38139393,-33.18,14.641619
,ZINC67847552,-22.27,1.498968
,ZINC92122801,-27.48,3.901372
,ZINC77273277,-27.34,25.805799
,ZINC92125811,-22.28,1.491724
,ZINC92124061,-27.08,4.349806
,ZINC92124061,-27.08,4.349806
,ZINC92108284,-7.18,5.119503
,ZINC92108284,-7.18,5.119503
,ZINC92126130,-18.49,2.870054
,ZINC92107863,-26.1,5.012016
,ZINC92123632,-34.79,5.192509
,ZINC67677263,-13.55,3.710156
,ZINC92124893,-30.8,5.387465
,ZINC92124893,-30.8,5.387465
,ZINC92124893,-30.8,5.387465
,ZINC92117480,-4.55,8.192536
,ZINC92126413,-23.17,5.488294
,ZINC92126413,-23.17,5.488294
,ZINC92106416,-19.9,7.647296
,ZINC92107857,-24.96,7.460891
,ZINC67587453,-21.29,0.130923
,ZINC67587453,-21.29,0.130923
,ZINC92108100,-32.18,2.098106
,ZINC92108100,-32.18,2.098106
,ZINC92122013,-23.03,4.173297
,ZINC92124243,-19.28,6.188815
,ZINC92107889,-23.53,2.329293
,ZINC92120309,-21.67,1.518676
,ZINC92120309,-21.67,1.518676
,ZINC92119912,-4.84,11.326948
,ZINC92103489,-18.14,5.299805
,ZINC92108552,-3.96,13.813196
,ZINC92108552,-3.96,13.813196
,ZINC92123784,3.03,7.135785
,ZINC92123784,3.03,7.135785
,ZINC71751238,-25.18,2.933507
,ZINC71751238,-25.18,2.933507
,ZINC92123698,-23.76,2.540113
,ZINC92123698,-23.76,2.540113
,ZINC92121358,-28.73,1.205407
,ZINC92121180,-6.64,2.514598
,ZINC92121180,-6.64,2.514598
,ZINC92125290,-15.62,4.132087
,ZINC92125290,-15.62,4.132087
,ZINC92120916,-15.73,2.069018
,ZINC92120916,-15.73,2.069018
,ZINC92125777,-17.54,13.939029
,ZINC92125777,-17.54,13.939029
,ZINC67878314,-23.38,17.391904
,ZINC92124428,-26.05,11.030864
,ZINC92120727,-15.8,1.067674
,ZINC92125809,-22.25,5.282384
,ZINC92121138,-25.44,3.428685
,ZINC67587450,-16.78,3.7026
,ZINC72400631,-30.73,6.111783
,ZINC72400631,-30.73,6.111783
,ZINC72400631,-30.73,6.111783
,ZINC72400631,-30.73,6.111783
,ZINC92121659,-8.03,2.455418
,ZINC92108397,-23.99,6.236613
,ZINC92120459,-15.22,2.931542
,ZINC92120459,-15.22,2.931542
,ZINC92128073,0.63,10.40691
,ZINC81453724,-29.12,3.831139
,ZINC67605750,-13.63,2.280419
,ZINC67605750,-13.63,2.280419
